id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,ram_capacity,display_size,pc_name,family,title
557800,0,0,0,0,0,0,0,0,0,"panasonic d430 6710b gs60 17 f2r72ut#aba 500 core (33l3225) 1007u - 1"" - win7 gb"
582380,0,intel,0,0,0,0,0,0,0,msi latitude xe303c12 type - intel tablet laptop led processor battery 9 port fi 64-bit ebay en fullhd 8) ebay 128gb alibaba.com hdd
1114862,dell,intel,i7,0,2.10,0,0,0,0,"dell thinkpad 800 1"" c55-a5105 kids,kids 4gb - 760m 2.1ghz, 2 windows win (ips) buy i7-4712hq"
1164020,dell,intel,i7,0,2.10,0,0,0,0,"dell thinkpad 800 1"" c55-a5105 kids,kids 4gb - 760m 2.1ghz, 2 windows win (ips) buy i7-4712hq"
680696,acer,0,0,0,0,0,0,0,0,panasonic acer tigerdirect.com 2465 envy notebooks ghz 3.7v 7 ebay windows - 180 business 4gb laptop ram laptop - 2 16gb
418570,dell,intel,i7,2955u,1.80,0,0,0,0,dell f8f70us#aba x5675 i7 laptop 1.8ghz 2955u tape core - 100gb laptops 4.0/2.3 in 500gb 4 wifi black
131856,0,intel,i5,0,1.53,0,14,0,0,"microsoft 4u 14"" thinkpad 17.3"" 17 2 3.1 53ghz 4g/640g/support i5 bx80646i54590 gb 250gb (e9y58ea) ghz ebay on gb laptop,laptop white blu-ray | 240 seagate"
656148,lenovo,intel,i3,2330m,0,0,0,8500,0,"lenovo latitude t431s s7340 - i5 win licorice) phone 6 i3-2330m camera 8 hdmi 8500 no home laptop,laptop"
574237,dell,intel,i7,0,0,0,0,h715e,0,hp thinkpad dell pro pentium cheap m - 8gb i7 i7 2 hd full tb gh715et 8 platinum ram ram laptop gb
779047,0,amd,0,0,0,0,0,0,0,panasonic inspiron - e545 amd laptop ultimate 1080p 1gb 1 3230m 2nd up combo ebay gb '07 laptop -
647975,hp,0,0,0,0,0,0,0,0,hp - dual x550ca x1 led walmart.com j1800 4ghz 1 os pro pro win buy gb
582449,0,0,0,0,0,0,0,0,0,"toshiba : 8"" 3.5"" top 1"" -"
1008434,hp,0,0,0,0,0,15.6,15p030nr,0,amazon.com : hp 15-p030nr 15.6-inch special edition laptop with beats audio : computers & accessories
860984,0,0,0,0,0,0,0,0,0,toshiba aficio 15 s4925 | 20bf001yus laptop
836421,0,intel,i7,663m,0,0,15.6,0,0,"14 student - i7 2 15.6"" base intel dvd - multi-touch computers buy 4g navigation+android ebay 6630m 8 on"
746311,0,intel,i5,0,0,0,14,0,0,"amazon.com 8 2d49wm laptop 14"" 17.3"" - screen i5 celeron 1200x1200 pc,cheapest 3.40 w7p buy - bit on"
74573,lenovo,intel,0,0,3.50,0,15.6,0,0,"lenovo lenovo 4 dual 2560x1440 - 15.6"" 500gb | intel 7 batt computers the on 3.5ghz | hdd, |"
1139542,0,intel,0,0,0,0,0,0,0,| intel laptop vology latitude 4 | wwan drive hd memory - call pro enterprise netbook wi-fi panasonic 4
475997,lenovo,intel,0,0,0,0,0,0,0,lenovo thinkpad intel amd - a duo dual intel phone laptop windows capacitive | core
795487,hp,0,0,0,0,0,14,0,0,"hp thinkpad d600 2441 4.0 10.2inch 14"" notebook in 1gb 4gb 8 day w8 1.90 | alibaba.com black ram | gb alw14-2500slv gb 500 -"
1074019,0,0,0,0,0,0,0,0,0,"excellent thinkcentre kav60 parts 1"" 2 -"
762732,hp,0,0,0,0,0,0,0,0,hp pc chromebook 9 wholesales atom 17 ebay 4 hp -
246638,dell,intel,i7,0,0,0,13.3,0,0,"dell hp china parts 500gb 13.3"" - notebook memory, i7 touch b no | 8 | 4 | 64-bit |"
697210,hp,intel,i5,3427u,0,8,0,9470m,elitebook,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 64-bit - 8 gb ram - 320 gb hdd
91009,asus,intel,i5,0,0,0,0,0,0,asus pavilion value i5 laptop - celeron intel laptop computers buy 8 touchscreen pro ebay
197508,hp,intel,i5,0,0,0,0,0,0,hp thinkpad 3110 e531 - - c2d i5 intel core tablet t420s 3.6 887619553086 gtx ebay gb laptop ram 64-bit 4 professional : 7 - vology product alibaba.com
557958,0,0,0,0,0,0,17.3,0,0,amazon.com thinkcentre 8530p vivobook 17.3 duo power 50ghz 2 os : & 26 ethernet in z1 lot 10.1
1082248,dell,intel,i5,0,0,0,15.6,0,0,"dell 330 with 2 1.2 15.6-inch i5 core 2 320gb hdd | gb pro pc,7inch ebay | inch | 8.1 320 1 - - hoh.de - gb gb android :"
344970,dell,0,0,0,0,0,0,0,0,core vology toshiba - duo core dell
959371,asus,intel,i5,433m,0,0,0,0,0,"asus : gtx980 thin black intel 1 slim 4gb 2 bulk,laptop,used dual-core 1yr i5-4330m ghz (+ - ram 8 computers"
787351,0,intel,i5,0,0,0,0,0,0,"panasonic latitude beats 2356 2.5"" 15r 250gb 500gb win with windows 2.70 buy i5-4300m 7 (4 chinese (16 core downgrade"
353187,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon touch 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 180 gb ssd - vology"
689059,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
975781,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 320 gb hdd - vology"
123819,0,intel,0,0,1.80,0,0,0,0,amazon.com carbon vology 1.8ghz laptop 160 intel
443308,0,intel,0,0,0,0,0,0,0,"buy cf-191cyav1m 780 core laptop notebook atom gb 1tb cpu gen 7 windows ghz intel 8.1 7 matte a9,mini alibaba.com downgrade drive"
943022,hp,intel,0,0,0,0,0,0,0,gb ebay intel quac laptop 15 laptop windows 16gb 4xb0f18669 1ghz core intel ebay thinkserver deals dvdrw 7 zbook hp
402356,lenovo,intel,i7,0,0,0,10.3,0,0,"- a 15 ebay a10 3"" i7 keyboard, - 6gbps windows windows inch catalog.com : lenovo ram, notebook lit x"
189372,0,intel,i3,3667u,0,0,0,0,0,"- : laptop 3667u 4lbs elitebook buy windows professional 4g lan | alibaba.com 4 i3-2377m color, new ddr3 a5120"
975810,0,0,0,0,0,0,11.6,0,0,"portable thinkpad t115d tablet touchscreen 11.6"" - 4gb 14 250gb ssd 1.50 gb 4 13.3"" 4n40a33712 alibaba.com - 40 black 64-bit dual - geforce 5400rpm vology - on wifi-n 16 tablet"
1115088,dell,0,0,0,0,0,15.6,0,0,"dell elitebook & gt70 4600u 15.6"" umpc 1 12gb core xga - notebook win | a7"
25553,asus,0,0,0,0,0,0,se25u,0,"asus vivobook - 887 1"" 67ghz 15 8gb pse25u 8gb - 2 pro hd8670m 64-bit 320gb windows w/webcam,"
173012,asus,0,0,0,0,0,0,be003gc,0,asus 8gb - laptop notebook 20be003gca v5 to 3g topendelectronics - inch 7 64-bit dual ebay 8 para processor portable
17366,0,0,0,0,2.00,0,0,0,0,"2ghz (2.0ghz) gb & 3750 core core mini - core : ebay windows touch-screen, 4gb parts - 7 new 5gb win t9800"
525270,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
140248,0,intel,0,0,0,0,0,0,0,amazon.com reconditioned desktop client bulk | - ram 1080p intel ghz gen computers pro ddr3 and ebay gb x-fi black
869337,0,0,0,0,0,0,0,0,0,amazon.com : & 3737 | 034 -
418789,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology"
1098727,0,0,0,0,0,0,0,0,0,"good tecra extreme pc 3"" carbon 8880 core 4gb"
943080,lenovo,intel,i7,4600u,0,0,0,2014,0,"wholesale 2014 1545 led - best read-optimized free intel® laptop office lenovo in i7-4600u / computers,mini"
951273,lenovo,intel,i7,3520m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology"
639978,lenovo,intel,i5,3320m,0,8,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 8 gb ram - 128 gb ssd - vology"
484332,hp,intel,0,0,0,0,0,0,0,10 15.6-inch - core 7737 intel thinkpad core vology hp 500gb - ram 11 webcam 2 - on - 128 support
156659,asus,0,0,0,0,0,13.3,nv570p,0,"asus toughbook z40, split nv570p31u 13.3-inch 13"
82933,asus,intel,celeron,0,0,0,0,0,0,asus n142 s500ca-si30401u e531 celeron bit ghz - laptop 500 quadro
205818,dell,intel,0,0,0,0,0,0,0,"panasonic 8460p latitude 5 intel 17 pc accessories notebook 60ghz - warranty 143 30gb tablet ebay ebay 128gb test,promotional softwarecity.ca gb 8gb alibaba,dell gb -"
361468,hp,0,0,0,0,0,0,0,0,hp latitude 17 touch refurbished pc touch 7 core m 3427u 3g full condition 128 wifi ray laptops
1082366,hp,0,0,0,0,0,0,0,0,thinkserver 10 hp 250us touch -
271364,lenovo,0,0,0,2.40,0,0,0,0,samsung cf-191jyc41m lenovo vology hd core techbuy 1 duo 14 c2d windows 7 buy computers 027242861473 (2.40ghz / pro black ram
918553,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
984092,0,0,0,0,0,0,0,0,0,amazon.com e6420 2469 t440s core labour
173105,0,0,0,0,0,0,0,0,0,"4236 probook cf vology 2 - - led android 4200u duo windows memory, ssd alibaba.com ray ram) gb mid,laptop computers - 128 hdd - 180 cover ram alibaba.com"
508994,lenovo,intel,i5,0,0,0,0,0,0,lenovo sony - 1080p 2 touch ebay - i5 core - hours windows sale ebay ghz ebay ssd ram x
1180742,dell,0,0,0,0,0,0,0,0,dell note 800 acer g1-i5-4300u-4gb-180gb inkjet 300gb core pc core 8gb 1007u accessories pro solar - :
25674,0,intel,i5,252m,0,0,0,0,0,"amazon.com popular x230 10ab0012us core 2520m 4020y drive, i5 dvdrw 2gb 8gb 8 500 66 64-bit ebay i7 computer - downgrade"
984141,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology"
1188942,acer,intel,i7,2328m,0,0,0,i7470,0,"acer thinkpad panasonic tiny 4"" core monitor core i7 - 2328m - lus050b1828 i7-4700hq, en 8 ram downgrade model,all turbo ssd"
99409,0,0,0,0,0,0,0,0,0,"panasonic u6h58e t420s xp 4"" ram - | 8gb ultrabook (ips) - 1 & | | | hdd, 7 & china,slim"
345173,lenovo,amd,a-series,0,0,0,15.6,0,0,"lenovo reconditioned latitude s5385 15.6"" notebook 3gb (winter a8 4gb & 160gb notebooks notebook laptop | 4 320gb pro inch copy, nach product - gb tablet alibaba.com hdd"
58464,lenovo,intel,0,0,0,0,0,0,0,lenovo a7j89ut y550 g50-intel inter laptop
558177,dell,intel,i7,512m,0,0,0,0,0,dell 512mb xeon 2 ssd-win i7 gb 6gb 883974183975 drive 4gb win pro ghz | - ram buy 886605665062
1188973,hp,intel,0,0,0,0,0,0,0,"hp tp500la-eb31t 3g black d3w22aw#aba 571g (off-lease) ghz | a8 cam - - intel intel ram, downgrade gryphon 022099450788 128 professional - on - 1 - -"
1131636,dell,intel,i5,0,0,0,0,0,0,dell google 1737 7000 chromebook i5 (67y2625) core 128gb | computers 1tb ram gtx86 ebay 4 8 lenovo ebay
967804,dell,0,0,0,0,0,14,0,0,"thinkpad business 14"" : - gb 20b20011us ssd vology 1366 pouces hard dl, dvd-writer dell dual notebook ram 12"" webcam w 320 fhd amazon.com nach professional price call ssd ram graphics"
664701,lenovo,0,0,0,0,0,0,0,0,"lenovo latitude inch (c55-b5350) 2gb 20 core gps hybrid i14rmt 6"" hdd 4gb | battery ssd | 1 - drive 500 - hd"
844933,hp,intel,i5,0,0,0,12,0,0,"hp thinkpad 12"" t440s i5 1 camera"
230536,lenovo,0,0,0,0,0,0,2457,0,"miniprice.ca cf-31xdlaxrm lenovo dual hard 4ghz pc parts (f0z73ea) c710-2457 laptop,laptop laptop - gb | mb pro 8) ram - notebooks - gb"
894089,hp,intel,0,3427u,0,0,0,0,0,hp sale 2 14 3427u windows 3347 laptop amd intel black
132233,0,intel,0,0,0,0,0,0,0,"samsung : n2807 inch notebook ultrabook led 4700hq intel mm buy 4"" 7 webcam buy - r"
165007,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 500 gb hdd - vology"
992401,dell,intel,0,0,0,0,0,0,0,dell latitude - 10a7 android core touch core - intel wifi ram gb softwarecity.ca - ebay gb pro windows 2 - ssd - vology buy - 3 hd
394389,lenovo,0,0,0,0,0,0,0,0,"lenovo elitebook 2 inspiron8600 i notebook 1 e-300 buy hdd audio wifi capacitive drive product bios | laptop memory, mygofer.com 256 tb graphics, gb walmart.com best geforce computers"
17565,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology"
853153,lenovo,0,0,0,0,0,0,0,0,lenovo aspire vizio 13 15 workstation notebook
1033385,0,0,0,0,0,0,0,0,0,8gb 7 core 2 all-in-one essential computer staples® laptop china toughbook panasonic hdd - 20a70037us | lcd buy
509110,0,intel,i3,0,0,0,0,0,0,amazon.com thinkpad x230 laptop 4900mq 2.2 i3 core 4gb 320gb black | 128gb - 64-bit 6gb
451771,hp,0,0,0,0,0,14,0,0,"hp precision s55-tb5150 g1 14"" 15.6-inch dc 4570 silver) buy 8gb"
394432,0,0,0,0,0,0,0,0,0,"panasonic 17 g750jx-db71 ddr3l-1600mhz promotional 1"" 2"
1082577,lenovo,intel,i5,3360m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
246994,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
877788,dell,0,0,0,0,0,0,0,0,": latitude 14t-k100, home, 4xb0g69281 1"" | ram - 8gb notebook 750gb pro | 9 ssd, dell ebay"
353502,lenovo,intel,i3,2330m,0,0,0,8500,0,"lenovo laptop,laptop i3-2330m phone - licorice) home camera s7340 6 8500 hdmi t431s win 8 no latitude i5"
1115364,hp,intel,i5,0,0,0,14,0,0,"hp envy n01 i5 - 4tb 14"" sed silver) 2 | | nvidia ssd win bd, 2 - 7"
1000678,dell,intel,pentium,0,0,0,17.2,0,0,dell cf-53surea1m win7 optiplex core 1005 pentium 17 2 500gbhdd c3d21es notebook | 64-bit | | w8.1 computers
623853,dell,0,0,0,0,0,0,0,0,"w v 7 dell dynamics notebook os 8gb 171 4gb wifi laptop ainol - - 500 2.5"" /"
1123574,acer,intel,i5,3230m,2.60,6,17.3,e1771,aspire,"acer aspire e1-771-53236g50mnii 17.3"" led notebook - intel core i5 i5-3230m 2.60 ghz (6 gb ram - 500 gb hdd - dvd-writer - intel hd 4000 - windows 7 home premium 64-bit - 1600 x 900 display - bluetooth) price comparison at buy.net"
517367,hp,intel,0,0,0,0,0,0,0,hp hp 4334 w540 - amd intel or 1 technology) us - black/silver 35 print/scan/copy/fax - - ebay on intel on webcam | hd ghz ssd alibaba.com -
9468,0,0,0,0,0,0,16,0,0,"thinkpad thinkcentre d430 vology refurbished switching wifi | black ghz 1tb - 16"" 64-bit hdd ghz product 512gb computers"
738563,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - vology"
247053,0,0,0,0,0,0,12.5,0,0,"14inch thinkpad - m3800 t440s 12.5"" - for ghz - | - 512mb ebay ebay for net kids : laptop / ram"
1139993,lenovo,intel,i7,3667u,0,4,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology"
435482,dell,intel,0,0,0,0,0,0,0,dell windows e531 folio 15.6-inch - 60ghz intel 160gb 500gb adapter power elite ram) 4
9499,0,intel,0,254m,0,0,0,0,0,"panasonic thinkpad x1 intel 2.2 with touch laptop a4 2540m low - bluetooth laptop motherboard,laptop ghz laptop,laptop ddr3,"
1197344,0,intel,i5,0,0,0,0,0,0,best aspire cube intel 6885 intel frame quad i5 1tb and - switching 500gb 2.90
910630,dell,intel,0,0,0,0,0,0,0,"dell color via8850 250gb business intel amd 4gb 320gb 2 128gb swap switching laptop,android ebay gb raid ram ram"
640296,0,0,0,0,0,0,11.6,0,0,"core envy - 11.6"" 2347 pansonic ultrabook"
255274,hp,intel,0,0,0,0,0,0,0,"hp optiplex helix laptop hp core intel buy 500gb, d630 160gb nbd 8 computer pro bit"
730413,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 128 gb ssd - vology"
640306,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology"
722227,hp,intel,i7,0,0,0,0,0,0,"hp | gateway 52 switching & 4 camera silver 4600 thinkpad i7 pro : ebay | alibaba.com x 7"" core hd for gb n2830/2g vology xp3 softwarecity.ca comparison on hd"
1164598,0,intel,0,0,0,0,0,0,0,panasonic cf-53abgzx1m - satellite laptop gaming hdd-win - notebook intel alibaba.com laptop laptop comprar ebay pc buy pro - ebay
722231,hp,intel,i7,0,0,0,0,0,0,"hp ibm 39,6cm 8 - gaming ebay core wifi i7 4gb xp ram 7 | computer"
886073,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology"
492859,lenovo,intel,0,0,1.40,0,0,0,0,lenovo vostro cf computer pc 14 ram& core - w switching cheap intel 1gram+4grom ddr3 ilife - | product | dvd 7/8.1 4 ghz vology alibaba.com accessories
1115465,acer,intel,0,0,0,0,15.6,0,0,"acer vostro c55-b5299 15.6"" rk3188 hour c2d sdram intel ghz laptop nicaragua laptop,cheap & gb on ebay 8.1, ebay 320 256 netbook gb"
197963,hp,intel,i7,0,2.50,0,0,4810m,0,panasonic hp ivy s1904 2.5ghz es1 intel i7-4810mq a - 80gb windows 7 1 / cd tablet gb & -
173388,0,intel,i3,0,0,0,15.6,0,0,"intel atom e6410 1 15.6"" 14"" 7.2k memory i7 gps dual-core i3 chrome ebay - thin ebay support"
17743,0,0,0,0,0,0,0,0,0,amazon.com thinkcentre toshiba + | 2tb core - 12gb parts ips ram 8 16gb in ghz us ebay
763217,lenovo,amd,radeon,0,0,0,12.5,0,0,"lenovo thinkpad msi 7 4"" 12.5"" laptop 2gb hdmi 3520m sshd w7 battery computer win7 core memory, - laptops - pc gb radeon 180 on : gb toshiba pro hd"
927060,lenovo,intel,i7,471m,1.90,0,15.6,0,0,"lenovo orange ivy e431 i7 celeron 15.6"" color i7-4710mq, intel® 1gb 1.90ghz & 500gb ebay 64-bit"
943450,hp,intel,0,0,0,0,0,0,0,hp 500 m93p intel parts 40gb laptop e5440 750gb rugged notebook-midnight computers warranty 2010
861536,0,0,0,0,0,0,0,0,0,tablet 462-3542 gb win ebay - miniprice.ca 8ghz - ram 64-bit windows nxmfvaa006 - laptop quality business price g x230
337254,lenovo,amd,phenom,0,0,0,0,0,0,lenovo - 8740w phenom2 160gb quad for i3 500gb x : 8 | 3 | no - 8) 4
75114,0,0,0,0,0,0,15,0,0,"oem f2p32ut#aba 5720 tmp633-v-53328g32ikk 15"" webcam ghz (comfyview) mini 5 buy 2 - inch,14 | hd ebay"
1025390,lenovo,0,0,0,0,0,0,0,0,lenovo e5r60us#aba inspiron inter - 320
697711,hp,0,0,0,0,0,0,2328m,0,"hp thinkpad e1-572-34014g50mnrr lp 20b2 laptop cheap ssd buy 4 2328m 4 ram in 64-bit 000gb windows gb - price 64-bit hdd at hdd vology japanese, laptops - computers 4400"
828791,lenovo,intel,i7,0,0,0,17.3,0,0,"1866 t30 of portable 17.3"" 600gb 24"" gb 5820k sp3 4 - i7 lenovo computer,client 3200x1800"
1025400,hp,amd,a-series,0,0,0,0,0,0,hp toughbook t440p 10a8 - core -
1041786,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology"
722304,hp,intel,i5,0,0,0,0,0,0,hp aspire r51 dominator-891 refurbished notebook android (2.5 i5 ii hd read 3 win8 80gb
140673,0,0,0,0,0,0,0,0,0,"toshiba : 3.5"" top 1"" -"
1033600,0,0,0,0,0,0,0,0,0,2014 aspire - vology bundled gaming students for screen 4200m - ipm charge 6 4 kyb and 8 : -
1197442,hp,intel,i5,0,0,0,0,4900m,0,hp xmg case 74 gaming comfyview 1 4900mq i5 ram ssd ebay fhd laptop ebay canada hdd - x - 1
525700,0,intel,i5,323m,0,0,17,0,0,"msi inch 17"" edge 67ghz 3230m - i5 i5 hdd geforce 4gb 8gb 30fdsaaam cortex mini gaming xmg ebay - downgrade ssd accessories hdd gps ssd webcam,very"
591235,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 500 gb hdd - vology"
353685,0,0,0,0,0,0,0,0,0,"epson : probook distributor to - computer 500g core elt-337730 - no 7 2 nq0018 johannesburg portable lan : 16gb ssd, dvd"
1213845,acer,intel,i5,0,0,0,0,0,0,acer f8n82us#aba nc6120 8 state 30 : pentium core i5 4gb 32-bit ck0087 install | / 750gb : - 64-bit 8 ebay hdd ram ssd 4400
492951,0,intel,i5,0,0,0,13.3,0,0,"refurbished vaio 13t 15 pcie sale i5 13.3"" sshd memory 3gb computers 4.2 mid,mid,android4.0 - windows"
443797,acer,intel,i3,4010u,1.70,0,15.6,e1572,aspire,"amazon.com : brand new acer america corp. acer aspire e1-572-34014g50mnrr 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - red : computers & accessories"
1440,asus,intel,0,0,0,0,0,0,0,"asus satellite x240 external edge core intel techbuy processor 1 1"" from ghz (manufacturer) 500 ebay 750gb - system,wm8850"
42401,acer,intel,i3,4010u,1.70,4,16,e1572,aspire,"amazon.com : acer aspire e1-572p-6468 16-inch touchscreen notebook (1.7ghz intel core i3-4010u, 4gb ram, 500gb hdd, windows 8.1) : notebook computers : computers & accessories"
1033634,lenovo,amd,e-series,0,0,0,13,0,0,"accessories lenovo 16gb vology latitude 13-inch black ebay e-series laptop 5"" was i5 lenovo"
722341,dell,0,0,0,0,2,14,0,0,"dell lenovo l520 with notebook 14"" 2640m ultrabook ghz 4gb x2 gb ram 64-bit | computer,dual-core computer,android gb business ram on juegos gb"
1050023,0,intel,i7,0,0,0,12.5,0,0,"panasonic latitude flex x101ch touchsmart 2 12.5"" tablet i7 black) 1 2.60 | drive ram & | - - star® gb 2gb alibaba.com"
1181097,dell,intel,i3,0,0,0,0,0,0,"dell mt3707 g6 stylus memory dual-core 4300u led converged 1gb - 4gb ssd australia hdd, | on testing - - product i3 laptop pro, gb 8.1"
673197,asus,0,0,0,1.86,0,0,0,0,asus touch 10 vology color 14 1.86ghz pc touch duo win catalog.com 8 windows wm8850 box gb gb 500 - on on : product on 256 - gb 4400 - home
665008,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology"
591288,lenovo,intel,i7,0,0,0,0,0,0,hot np680z5e-x01us cf i7 17 6gbps - price multi buy 500gb gaming 1yr 500gb | lenovo / buy notebook xt2 180 gb dvd-writer windows
656831,lenovo,intel,i3,m680,0,0,0,2344,0,lenovo intel m6800 2344 3444 duo with quad downgrade - intel i3â ghz 7 | 7 pc voice ram ebay : strip tb
9664,lenovo,0,0,0,0,0,0,9656,0,"lenovo l520 9656 24"" : 2 used windows six metallic laptop,gaming hdd 320 ebay pc 1 product 8 tablet ghz :"
1033663,dell,intel,0,0,0,0,0,0,0,"hdd android 534flb ssd, intel w530 dual - hdd z3745 g1-core (refurbished) 8.1 - / 20a7002qu touchscreen 2.3,1.2gb dell - pro | ram alibaba.com gtx intel capacitive laptop -"
107983,0,0,0,0,0,0,0,0,0,30934gu : & laptop 15e notebook latitude win 64 buy ram buy | | gb product 4 sim 628586531307 ram ghz portatili notebooks 2gb notebook - 320 ssd ordinateur : vology
